GEOID,violent_per_1000,property_per_1000,crime_low_60
06037270101,62.0168973575409,145.06561207981306,False
06037407202,0.0,0.0,True
06037226701,29.407920533263624,28.62370931904326,False
06037224701,18.489378442171517,59.40204563335956,False
06037800411,0.0,0.0,True
06037482404,0.0,0.0,True
06037482801,0.0,0.0,True
06037267201,31.91103589991539,110.6007494258431,False
06037267405,18.493701420530687,69.95443580809433,False
06037407901,0.0,0.0,True
06037207303,79.90314769975787,166.66666666666666,False
06037207902,87.99076212471131,276.3048498845265,False
06037267504,9.421393224210126,451.65588123334607,False
06037433803,0.0,0.0,True
06037407201,0.0,0.0,True
06037407502,0.0,0.0,True
06037264305,8.705357142857142,43.30357142857143,False
06037403409,0.0,0.0,True
06037461200,0.0,0.0,True
06037503501,0.0,0.0,True
06037503104,0.0,0.0,True
06037601501,0.0,0.0,True
06037500204,0.0,0.0,True
06037482403,0.0,0.0,True
06037405702,0.0,0.0,True
06037431400,0.0,0.0,True
06037404503,0.0,0.0,True
06037920328,0.0,0.0,True
06037920329,0.0,0.0,True
06037920330,0.0,0.0,True
06037920334,0.0,0.0,True
06037141500,5.510274365744461,45.80415566525083,False
06037209201,42.77856997351803,131.39132206151965,False
06037264303,9.324878776575904,76.4640059679224,False
06037217102,33.09780587579026,76.6084046113797,False
06037265523,12.682215743440235,76.96793002915453,False
06037433903,0.0,0.0,True
06037216902,21.345982804624963,75.60035576638008,False
06037216202,18.528252299605782,69.38239159001316,False
06037265522,11.731581417175036,47.395588925387145,False
06037216302,12.21039448966813,73.57545397620538,False
06037406801,0.0,0.0,True
06037209105,39.98294061200554,30.38703486512421,False
06037406903,0.0,0.0,True
06037208001,45.16845612736024,113.29137356534618,False
06037406413,0.0,0.0,True
06037433505,0.0,0.0,True
06037216201,15.14171088391355,69.88481946421639,False
06037402601,0.0,0.0,True
06037265307,12.66490765171504,32.0580474934037,False
06037214505,12.54967580004183,40.786446350135954,False
06037199801,8.913297920230484,17.826595840460968,False
06037265702,7.962840079628402,31.851360318513606,False
06037265306,3.808487486398259,12.513601741022851,True
06037404806,0.0,0.0,True
06037214504,11.23487612828884,28.807374687920106,False
06037433103,0.0,0.0,True
06037402602,0.0,0.0,True
06037199802,30.282637954239572,38.35800807537012,False
06037208002,27.606605866403747,47.57209760907074,False
06037211124,61.03763987792472,62.44620079818452,False
06037199002,67.17239691667686,119.29524042579223,False
06037214903,10.732323232323232,30.934343434343436,False
06037214904,16.304347826086957,65.21739130434783,False
06037406201,0.0,0.0,True
06037403601,0.0,0.0,True
06037800104,0.0,0.0,True
06037217101,14.29108687476495,34.97555471981948,False
06037207304,184.26588136306268,376.10433319310056,False
06037192420,37.05917513448894,88.16497310221159,False
06037221302,41.13038612199217,48.12534974818131,False
06037231500,42.53922405304273,64.59659948795378,False
06037430723,0.0,0.0,True
06037432901,0.0,0.0,True
06037700400,10.28221395755852,8.750820389411508,False
06037900804,0.0,0.0,True
06037900805,0.0,0.0,True
06037900806,0.0,0.0,True
06037301100,0.0,0.0,True
06037301204,0.0,0.0,True
06037301300,0.0,0.0,True
06037302102,0.0,0.0,True
06037302104,0.0,0.0,True
06037302201,0.0,0.0,True
06037302301,0.0,0.0,True
06037700600,0.0,0.0,True
06037910502,0.0,0.0,True
06037302302,0.0,0.0,True
06037920042,0.0,0.0,True
06037700700,0.0,0.0,True
06037267102,12.468555178825332,61.358416274745714,False
06037209106,103.84769005458662,130.2090267607509,False
06037207307,186.00842302292932,202.8544688816097,False
06037481403,0.0,0.0,True
06037404804,0.0,0.0,True
06037481404,0.0,0.0,True
06037432502,0.0,0.0,True
06037401706,0.0,0.0,True
06037432001,0.0,0.0,True
06037432002,0.0,0.0,True
06037190702,43.98148148148148,91.82098765432099,False
06037401707,0.0,0.0,True
06037189801,31.865042174320525,116.68228678537956,False
06037190701,411.7529880478088,659.1633466135459,False
06037190101,321.90669371196753,595.7403651115619,False
06037189802,32.23570190641248,53.03292894280763,False
06037800103,0.0,0.0,True
06037481203,0.0,0.0,True
06037189906,29.32672449401074,83.43659644774887,False
06037189907,23.91219129753038,63.1125049000392,False
06037190302,43.70179948586119,165.62614763128903,False
06037408900,0.0,0.0,True
06037185101,35.85029546946816,40.1838476690742,False
06037310300,0.0,0.0,True
06037310400,0.0,0.5592841163310962,True
06037900704,0.0,0.0,True
06037910815,0.0,0.0,True
06037480602,0.0,0.0,True
06037404805,0.0,0.0,True
06037401802,0.0,0.0,True
06037464102,0.0,0.0,True
06037464101,0.0,0.0,True
06037401705,0.0,0.0,True
06037480601,0.0,0.0,True
06037431701,0.0,0.0,True
06037404203,0.0,0.0,True
06037211123,49.3849493487699,116.67872648335745,False
06037265521,24.725274725274726,97.63313609467455,False
06037199001,41.67269570250326,71.62494573867748,False
06037432501,0.0,0.0,True
06037185102,3.977272727272727,26.420454545454547,True
06037190102,103.91506303915064,137.75713337757134,False
06037401801,0.0,0.0,True
06037300503,0.0,0.0,True
06037300601,0.0,0.0,True
06037113426,64.91977035183275,136.02237597526863,False
06037113425,11.301699262584162,11.301699262584162,False
06037460601,0.0,0.0,True
06037603901,0.0,0.0,True
06037554106,0.0,0.0,True
06037553202,0.0,0.0,True
06037553201,0.0,0.0,True
06037602512,0.0,0.0,True
06037551802,0.0,0.0,True
06037503705,0.0,0.0,True
06037602601,0.0,0.0,True
06037553902,0.0,0.0,True
06037570304,0.0,0.0,True
06037620303,0.0,0.0,True
06037403801,0.0,0.0,True
06037408134,0.0,0.0,True
06037602510,0.0,0.0,True
06037604200,0.0,0.0,True
06037555300,0.0,0.0,True
06037602201,0.0,0.0,True
06037550301,0.0,0.0,True
06037602513,0.0,0.0,True
06037550101,0.0,0.0,True
06037240901,52.54079872628366,50.152580602361674,False
06037408212,0.0,0.0,True
06037108204,28.830160783588987,125.85474034374423,False
06037603706,0.0,0.0,True
06037243002,33.1858407079646,24.802049371215652,False
06037240902,79.60854427401901,62.10595652583043,False
06037500203,0.0,0.0,True
06037920047,0.0,0.0,True
06037920046,0.0,0.0,True
06037920049,0.0,0.0,True
06037920343,0.0,0.0,True
06037920342,0.0,0.0,True
